3262878544,3262878551,71
3262878552,3262878743,131
3262878744,3262878751,71
3262878752,3262878887,131
3262878888,3262878895,71
3262878896,3262879031,131
3262879032,3262879039,71
3262879040,3262879519,131
3262879520,3262879527,71
3262879528,3262879807,131
3262879808,3262879815,71
3262879816,3262879951,131
3262879952,3262879959,71
3262879960,3262880351,131
3262880352,3262880359,71
3262880360,3262880719,131
3262880720,3262880727,71
3262880728,3262880767,131
3262880768,3262880775,71
3262880776,3262880815,131
3262880816,3262880823,71
3262880824,3262880839,131
3262880840,3262880847,71
3262880848,3262881047,131
3262881048,3262881055,71
3262881056,3262881071,131
3262881072,3262881079,71
3262881080,3262881143,131
3262881144,3262881151,71
3262881152,3262881447,131
3262881448,3262881455,71
3262881456,3262881575,131
3262881576,3262881583,71
3262881584,3262881671,131
3262881672,3262881679,71
3262881680,3262881807,131
3262881808,3262881815,71
3262881816,3262881831,131
3262881832,3262881839,71
3262881840,3262882239,131
3262882240,3262882247,71
3262882248,3262882335,131
3262882336,3262882343,71
3262882344,3262882407,131
3262882408,3262882415,71
3262882416,3262882559,131
3262882560,3262883071,71
3262883072,3262883191,131
3262883192,3262883199,71
3262883200,3262883215,131
3262883216,3262883223,71
3262883224,3262886799,131
3262886800,3262886847,71
3262886848,3262886855,131
3262886856,3262886919,71
3262886920,3262887711,131
3262887712,3262887719,71
3262887720,3262888103,131
3262888104,3262888111,71
3262888112,3262888183,131
3262888184,3262888191,71
3262888192,3262888375,131
3262888376,3262888383,71
3262888384,3262888399,131
3262888400,3262888407,71
3262888408,3262888639,131
3262888640,3262888647,71
3262888648,3262888999,131
3262889000,3262889007,71
3262889008,3262889207,131
3262889208,3262889215,71
3262889216,3262889863,131
3262889864,3262889871,71
3262889872,3262890159,131
3262890160,3262890167,71
3262890168,3262890359,131
3262890360,3262890367,71
3262890368,3262890407,131
3262890408,3262890415,71
3262890416,3262891303,131
3262891304,3262891311,71
3262891312,3262891807,131
3262891808,3262891815,71
3262891816,3262892527,131
3262892528,3262892535,71
3262892536,3262892695,131
3262892696,3262892703,71
3262892704,3262893983,131
3262893984,3262893991,71
3262893992,3262894991,131
3262894992,3262894999,71
3262895000,3262895863,131
3262895864,3262895871,71
3262895872,3262896007,131
3262896008,3262896015,71
3262896016,3262896207,131
3262896208,3262896215,71
3262896216,3262896247,131
3262896248,3262896255,71
3262896256,3262896423,131
3262896424,3262896431,71
3262896432,3262898071,131
3262898072,3262898079,71
3262898080,3262898559,131
3262898560,3262898567,71
3262898568,3262898799,131
3262898800,3262898807,71
3262898808,3262899487,131
3262899488,3262899495,71
3262899496,3262900095,131
3262900096,3262900103,71
3262900104,3262900223,131
3262900224,3262900479,71
3262900480,3262900567,131
3262900568,3262900575,71
3262900576,3262900623,131
3262900624,3262900631,71
3262900632,3262900647,131
3262900648,3262900655,71
3262900656,3262900959,131
3262900960,3262900967,71
3262900968,3262901015,131
3262901016,3262901023,71
3262901024,3262901151,131
3262901152,3262901167,71
3262901168,3262901271,131
3262901272,3262901287,71
3262901288,3262901303,131
3262901304,3262901311,71
3262901312,3262901935,131
3262901936,3262901943,71
3262901944,3262902055,131
3262902056,3262902063,71
3262902064,3262902639,131
3262902640,3262902647,71
3262902648,3262902783,131
3262902784,3262902791,71
3262902792,3262903031,131
3262903032,3262903039,71
3262903040,3262903239,131
3262903240,3262903247,71
3262903248,3262903431,131
3262903432,3262903439,71
3262903440,3262904191,131
3262904192,3262904199,71
3262904200,3262904287,131
3262904288,3262904295,71
3262904296,3262904383,131
3262904384,3262904391,71
3262904392,3262904415,131
3262904416,3262904431,71
3262904432,3262904511,131
3262904512,3262904519,71
3262904520,3262904527,131
3262904528,3262904535,71
3262904536,3262904575,131
3262904576,3262904583,71
3262904584,3262904751,131
3262904752,3262904759,71
3262904760,3262905087,131
3262905088,3262905095,71
3262905096,3262905295,131
3262905296,3262905303,71
3262905304,3262905951,131
3262905952,3262905967,71
3262905968,3262906159,131
3262906160,3262906175,71
3262906176,3262906367,131
3262906368,3262964991,180
3262964992,3262965247,71
3262965248,3262969599,180
3262969856,3262971903,180
3262971904,3263029247,91
3263029248,3263030271,196
3263030272,3263031295,198
3263031296,3263032319,192
3263032320,3263033343,157
3263033344,3263033855,104
3263033856,3263034367,94
3263034368,3263034879,196
