33996344,33996351,198
50331648,69956103,200
69956104,69956111,21
69956112,83886079,200
94585424,94585439,179
100663296,121195295,200
121195296,121195327,94
121195328,152305663,200
152305664,152338431,198
152338432,167772159,200
184549376,201674095,200
201674096,201674111,34
201674112,201897983,200
201897984,201898239,151
201898240,202035199,200
202035200,202035711,88
202035712,202385407,200
202385408,202385919,151
202385920,202706431,200
202706432,202706943,151
202706944,204047519,200
204047520,204047535,206
204047536,204048063,200
204048064,204048127,206
204048128,205500987,200
205500988,205500991,34
205500992,208605279,200
208605280,208605311,34
208605312,210784255,200
210784256,210784383,23
210784384,210784767,200
210784768,210786303,23
210786304,212787199,200
212787200,212788223,151
212788224,212788863,200
212788864,212788991,151
212788992,212793199,200
212793200,212793207,206
212793208,214187807,200
214187808,214187815,151
214187816,214858655,200
214858656,214858671,131
214858672,260227071,200
260227072,260231167,198
260231168,260976639,200
260976640,260980735,198
260980736,264482815,200
264482816,264486911,71
264486912,264495103,200
264495104,264503295,180
264503296,264617983,200
264617984,264667135,71
264667136,264699903,200
264699904,264716287,180
264716288,264798207,200
264798208,264802303,198
264802304,265023487,200
265023488,265027583,198
265027584,265277439,200
265277440,265289727,198
265289728,289011535,200
289011536,289011543,94
289011544,323243895,200
323243896,323243903,66
323243904,332132119,200
332132120,332132127,93
332132128,355993887,200
355993888,355993895,94
355993896,368674047,200
368674048,368674303,174
368674304,385875967,200
386665696,386665727,198
386666240,386666367,198
393849728,393849735,198
402653184,404979711,200
405012480,405143551,34
405143552,405180415,200
405209088,405295103,200
405299200,405319679,200
405340160,405364735,200
405405696,405536767,34
405536768,406351871,200
406355968,406388735,200
406388736,406454271,34
406454272,406847487,200
406847488,407408639,34
407408640,407633919,200
407633920,408420351,34
408420352,408494079,200
408502272,408518655,34
408535040,408551423,34
408551424,409206783,200
409468928,409509887,200
409534464,409550847,200
409567232,409591807,200
409600000,409731071,200
409731072,409862143,34
409862144,409993215,200
410058752,410124287,200
410124288,410189823,34
410189824,410648575,200
410648576,410710015,34
410714112,411164671,200
411172864,411303935,200
411303936,411369471,131
411566080,411639807,200
411648000,411664383,34
411664384,411680767,200
411680768,411688959,34
411697152,411717631,34
411729920,411746303,34
411746304,411762687,151
411762688,411770879,34
411795456,411820031,151
411828224,411885567,200
411893760,411959295,34
411959296,412033023,200
412041216,412049407,200
412057600,412069887,200
412090368,412155903,200
412188672,412221439,200
412221440,412229631,34
412286976,412434431,200
412450816,412483583,200
412483584,412549119,34
412549120,412614655,200
412614656,412647423,39
412647424,412680191,200
412680192,412688383,34
412696576,412876799,200
413007872,413847551,200
413851648,413900799,200
413925376,415760383,200
415760384,416022527,34
416022528,416059391,200
416088064,416161791,200
416169984,416219135,200
416219136,416251903,34
416251904,416546815,200
416546816,416563199,34
416612352,416628735,200
416628736,416636927,34
416645120,416743423,200
416743424,416776191,34
416776192,417202175,200
417202176,417267711,34
417267712,417288191,200
417300480,417341439,200
417366016,417398783,34
417398784,417423359,200
417431552,417464319,200
417464320,417529855,34
417529856,417619967,200
417660928,417775615,200
417792000,417800191,34
417800192,417808383,13
417808384,417816575,34
417824768,417857535,200
417857536,417923071,8
417923072,417947647,200
417955840,417972223,200
417988608,418062335,200
418062336,418070527,34
418070528,418074623,200
418078720,418119679,34
418119680,418131967,200
418136064,418250751,200
418258944,418275327,200
418283520,418316287,200
418324480,418643967,200
418643968,418668543,34
418668544,418672639,200
418676736,418687743,13
418687999,418693119,13
418693120,418709503,34
418709504,418729983,200
418824192,418832383,200
418840576,419430399,200
419430400,436207615,198
436207616,452984831,200
469762048,520093695,200
536870912,540687231,200
540687232,540687359,34
540687360,540737535,200
540737536,540737791,19
540737792,540737919,26
540737920,540750175,19
540750176,540750191,122
540750192,540803071,19
540803072,540819455,200
540819456,540823551,34
540823552,540829695,200
540829696,540829951,34
540829952,543690751,200
543690752,543691007,8
543691008,543844351,200
543844352,543844607,180
543844608,544301567,200
544301568,544302079,93
544302080,603979775,200
637534208,654311423,200
671088640,687865855,200
721420288,738197503,96
738197504,771751935,200
788529152,805306367,34
805306368,822083583,200
855638016,872415231,198
872415232,889192447,200
889192448,905969663,71
905969664,956301311,200
956301312,973078527,66
973078528,973209599,96
973209600,973275135,88
973275136,973471743,96
973471744,973602815,10
973602816,973864959,184
973864960,973996031,96
973996032,974782463,40
974782464,974880767,115
974880768,974913535,141
974913536,974979071,134
974979072,975044607,153
975044608,977272831,40
977272832,977305599,184
977305600,977338367,85
977338368,977346559,168
977346560,977354751,96
977354752,977371135,153
977371136,977395711,141
977395712,977397759,15
977397760,977399807,85
977399808,977401855,89
977401856,977403903,10
977403904,977534975,40
977534976,977567743,88
977567744,977600511,40
977600512,977666047,148
977666048,977731583,96
977731584,977764351,148
977764352,977797119,115
977797120,978321407,153
978321408,978452479,96
978452480,978583551,40
978583552,978599935,96
978599936,978640895,10
978640896,978644991,134
978644992,978649087,10
978649088,978714623,96
978714624,978780159,182
978780160,978784255,10
978784256,978788351,96
978788352,978796543,153
978796544,978812927,40
978812928,979369983,96
979369984,979435519,10
979435520,979468287,184
979468288,979501055,10
979501056,979566591,96
979566592,979599359,182
979599360,979763199,40
979763200,979894271,153
979894272,980418559,10
980418560,980549631,96
980549632,980680703,10
980680704,980942847,40
980942848,981467135,153
981467136,981991423,40
981991424,982122495,184
982122496,982171647,96
982171648,982188031,153
982188032,982253567,115
982253568,982515711,153
982515712,982581247,40
982581248,982614015,153
982614016,982622207,10
982622208,982624255,96
982624256,982626303,89
982626304,982630399,15
982630400,982646783,168
982646784,982671359,96
982671360,982679551,10
982679552,982695935,168
982695936,982712319,153
982712320,982745087,184
982745088,982753279,1
982753280,982755327,96
982755328,982759423,15
982759424,982761471,89
982761472,982777855,96
982777856,983039999,153
983040000,983171071,85
983171072,983302143,40
983302144,983564287,96
983564288,984612863,10
984612864,984743935,85
984743936,984875007,10
984875008,984956927,153
984956928,984965119,10
984965120,984969215,141
984969216,984973311,10
984973312,985006079,184
985006080,985071615,168
985071616,985104383,96
985104384,985137151,10
985137152,985202687,153
985202688,985268223,168
985268224,985399295,205
985399296,985661439,96
985661440,987758591,40
987758592,988807167,153
988807168,989855743,40
989855744,991952895,153
991952896,995360767,40
995360768,995532799,96
995532800,995540991,10
995540992,995557375,153
995557376,995622911,96
995622912,996409343,88
996409344,996671487,10
996671488,996802559,182
996802560,996868095,96
996868096,997195775,40
997195776,998244351,182
998244352,999292927,96
999292928,999423999,88
999424000,999555071,96
999555072,999686143,85
999686144,999751679,153
999751680,999784447,40
999784448,999800831,10
999800832,999817215,153
999817216,999849983,15
999849984,999866367,153
999866368,999874559,85
999874560,999882751,10
999882752,999948287,96
999948288,999973819,10
999973820,999973823,203
999973824,1000013823,10
1000013824,1000079359,40
1000079360,1000341503,96
1000341504,1000734719,88
1000734720,1000800255,96
1000800256,1000865791,10
1000865792,1001127935,96
1001127936,1001259007,40
1001259008,1001390079,10
1001390080,1002045439,88
1002045440,1002176511,153
1002176512,1002242047,85
1002242048,1002307583,168
1002307584,1002373119,96
1002373120,1002405887,40
1002405888,1002422271,96
1002422272,1002438655,10
1002438656,1008730111,40
1008730112,1009778687,96
1009778688,1010237439,115
1010237440,1010302975,40
1010302976,1010761727,96
1010761728,1010827263,40
1010827264,1017118719,96
1017118720,1019215871,40
1019215872,1019346943,96
1019346944,1019478015,40
1019478016,1019609087,153
1019609088,1019740159,182
1019740160,1021313023,40
1021313024,1021837311,10
1021837312,1021968383,40
1021968384,1021986495,134
1021986496,1021986559,144
1021986560,1022033919,134
1022033920,1022099455,40
1022099456,1022361599,96
1022361600,1022558207,10
1022558208,1022623743,88
1022623744,1022713855,182
1022713856,1022722047,10
1022722048,1022754815,40
1022754816,1022820351,10
1022820352,1022885887,40
1022885888,1023148031,182
1023148032,1023213567,40
1023213568,1023238143,96
1023238144,1023246335,89
1023246336,1023279103,40
1023279104,1023311871,88
1023311872,1023328255,200
1023328256,1023344639,96
1023344640,1023410175,40
1023410176,1023672319,88
1023672320,1023688703,85
1023688704,1023696895,10
1023696896,1023705087,115
1023705088,1023717375,96
1023717376,1023721471,10
1023721472,1023737855,153
1023737856,1023770623,89
1023770624,1023778815,141
1023778816,1023787007,153
1023787008,1023795199,10
1023795200,1023803391,96
1023803392,1023852543,115
1023852544,1023868927,28
1023868928,1023901695,96
1023901696,1023934463,184
1023934464,1023950847,10
1023950848,1023954943,89
1023954944,1023967231,10
1023967232,1023975423,88
1023975424,1023979519,40
1023979520,1023983615,10
1023983616,1023999999,168
1024000000,1024032767,148
1024032768,1024065535,10
1024065536,1024131071,85
1024131072,1024163839,88
1024163840,1024184319,96
1024184320,1024188415,10
1024188416,1024196607,184
1024196608,1024229375,88
1024229376,1024262143,96
1024262144,1024327679,168
1024327680,1024328703,200
1024328704,1024329279,88
1024329280,1024329343,200
1024329344,1024329471,88
1024329472,1024330751,200
1024330752,1024330759,88
1024330760,1024331327,200
1024331328,1024331519,88
1024331520,1024331551,200
1024331552,1024331583,88
1024331584,1024332287,200
1024332288,1024332415,88
1024332416,1024332487,200
1024332488,1024332495,88
1024332496,1024332927,200
1024332928,1024333055,88
1024333056,1024333247,200
1024333248,1024333311,85
1024333312,1024333367,200
1024333368,1024333375,88
1024333376,1024333791,200
1024333792,1024333823,89
1024333824,1024333951,200
1024333952,1024334079,88
1024334080,1024334847,200
1024334848,1024334911,148
1024334912,1024335111,200
1024335112,1024335119,40
1024335120,1024335151,200
1024335152,1024335167,96
1024335168,1024335183,200
1024335184,1024335199,40
1024335200,1024335679,200
1024335680,1024335743,88
1024335744,1024335807,200
1024335808,1024335871,88
1024335872,1024339583,200
1024339584,1024339711,85
1024339712,1024339967,89
1024339968,1024344063,200
1024344064,1024352255,168
1024352256,1024360447,10
1024360448,1024360463,85
1024360464,1024360479,10
1024360480,1024360703,85
1024360704,1024360735,10
1024360736,1024360743,85
1024360744,1024360751,10
1024360752,1024360831,85
1024360832,1024360895,10
1024360896,1024361095,85
1024361096,1024361103,10
1024361104,1024361311,85
1024361312,1024361343,10
1024361344,1024361471,85
1024361472,1024361487,182
1024361488,1024361503,10
1024361504,1024361727,148
1024361728,1024361743,182
1024361744,1024361775,148
1024361776,1024361791,10
1024361792,1024361799,148
1024361800,1024361807,10
1024361808,1024361839,148
1024361840,1024361855,10
1024361856,1024361983,182
1024361984,1024362495,148
1024362496,1024362575,115
1024362576,1024362591,168
1024362592,1024362671,10
1024362672,1024362687,168
1024362688,1024362703,10
1024362704,1024362719,115
1024362720,1024362751,10
1024362752,1024362815,168
1024362816,1024362831,10
1024362832,1024362879,168
1024362880,1024362911,115
1024362912,1024362975,168
1024362976,1024363007,10
1024363008,1024363015,168
1024363016,1024363023,10
1024363024,1024363055,168
1024363056,1024363999,10
1024364000,1024364015,134
1024364016,1024365567,10
1024365568,1024365823,85
1024365824,1024366335,148
1024366336,1024366591,10
1024366592,1024366847,85
1024366848,1024367103,182
1024367104,1024367359,10
1024367360,1024367615,182
1024367616,1024368127,96
1024368128,1024368383,148
1024368384,1024368639,10
1024368640,1024369407,115
1024369408,1024369919,148
1024369920,1024370175,182
1024370176,1024371455,148
1024371456,1024371967,96
1024371968,1024372223,10
1024372224,1024372479,148
1024372480,1024372735,85
1024372736,1024373759,148
1024373760,1024373887,10
1024373888,1024374015,148
1024374016,1024374783,10
1024374784,1024375055,96
1024375056,1024375807,10
1024375808,1024375935,182
1024375936,1024375999,10
1024376000,1024376063,148
1024376064,1024376191,182
1024376192,1024376319,148
1024376320,1024376447,182
1024376448,1024376479,10
1024376480,1024376511,148
1024376512,1024376703,182
1024376704,1024376831,10
1024376832,1024393215,148
1024393216,1024458751,85
1024458752,1024491519,168
1024491520,1024589823,88
1024589824,1024655359,85
1024655360,1024720895,184
1024720896,1024786431,182
1024786432,1025245183,96
1025245184,1025277951,40
1025277952,1025294335,148
1025294336,1025343487,10
1025343488,1025376255,40
1025376256,1025507327,182
1025507328,1026293759,153
1026293760,1026392063,96
1026392064,1026408447,40
1026408448,1026416639,96
1026416640,1026424831,10
1026424832,1026490367,96
1026490368,1026523135,184
1026523136,1026539519,40
1026539520,1026555903,153
1026555904,1027080191,40
1027080192,1027866623,182
1027866624,1027997695,10
1027997696,1028128767,182
1028128768,1029046271,153
1029046272,1029144575,96
1029144576,1029160959,168
1029160960,1029177343,40
1029177344,1029242879,10
1029242880,1029308415,96
1029308416,1029439487,184
1029439488,1029570559,85
1029570560,1029636095,89
1029636096,1029668863,10
1029668864,1029701631,88
1029701632,1030750207,153
1030750208,1031798783,96
1031798784,1033982787,40
1033982788,1033982788,66
1033982789,1034001207,40
1034001208,1034001215,66
1034001216,1035993087,40
1035993088,1037565951,96
1037565952,1037591499,182
1037591500,1037591503,40
1037591504,1038614527,182
1038614528,1039007743,40
1039007744,1039138815,85
1039138816,1039400959,40
1039400960,1039466495,85
1039466496,1039499263,96
1039499264,1039532031,10
1039532032,1039597567,88
1039597568,1039613951,89
1039613952,1039638527,153
1039638528,1039642623,182
1039642624,1039646719,10
1039646720,1039654911,153
1039654912,1039663103,88
1039663104,1040187391,153
1040187392,1040252927,93
1040252928,1040318463,74
1040318464,1040383999,180
1040384000,1040392191,162
1040392192,1040392447,198
1040392448,1040399359,162
1040399360,1040400127,198
1040400128,1040400383,162
1040400384,1040416767,198
1040416768,1040424959,179
1040424960,1040433151,149
1040433152,1040449535,198
1040449536,1040449791,66
1040449792,1040450047,71
1040450048,1040457727,66
1040457728,1040465919,94
1040465920,1040466943,71
1040466944,1040466959,34
1040466960,1040467071,71
1040467072,1040467087,66
1040467088,1040467103,71
1040467104,1040467135,66
1040467136,1040467583,71
1040467584,1040467743,66
1040467744,1040467759,71
1040467760,1040467823,66
1040467824,1040467935,71
1040467936,1040467951,66
1040467952,1040467967,71
1040467968,1040468255,66
1040468256,1040468263,71
1040468264,1040468287,66
1040468288,1040468335,71
1040468336,1040468351,180
1040468352,1040468415,71
1040468416,1040468479,66
1040468480,1040468735,71
1040468736,1040468767,131
1040468768,1040468799,71
1040468800,1040468847,131
1040468848,1040468863,71
1040468864,1040468991,131
1040468992,1040469023,71
1040469024,1040469279,66
1040469280,1040469311,71
1040469312,1040469343,66
1040469344,1040469375,71
1040469376,1040469567,66
1040469568,1040469631,71
1040469632,1040469887,66
1040469888,1040469903,71
1040469904,1040469927,66
1040469928,1040469967,71
1040469968,1040469999,66
1040470000,1040470527,71
1040470528,1040471295,131
1040471296,1040471487,71
1040471488,1040471711,131
1040471712,1040471743,71
1040471744,1040471775,131
1040471776,1040472991,71
1040472992,1040473343,131
1040473344,1040473535,71
1040473536,1040474111,131
1040474112,1040482303,50
1040482304,1040515071,18
1040515072,1040547839,179
1040547840,1040580607,157
1040580608,1040711679,198
1040711680,1040719871,66
1040719872,1040728063,71
1040736256,1040744447,198
1040744448,1040777215,71
1040777216,1040842751,91
1040842752,1040843007,71
1040843008,1040973823,94
1040973824,1040982015,131
1040982016,1040982303,51
1040982304,1040982335,137
1040982336,1040982351,210
1040982352,1040982367,137
1040982368,1040982383,51
1040982384,1040982399,162
1040982400,1040982407,180
1040982408,1040982415,107
1040982416,1040982487,162
1040982488,1040982495,90
1040982496,1040982527,51
1040982528,1040982559,33
1040982560,1040982783,51
1040982784,1040982815,137
1040982816,1040983039,51
1040983040,1040983055,176
1040983056,1040983295,51
1040983296,1040983487,90
1040983488,1040984063,51
1040984064,1040984071,137
1040984072,1040990207,51
1040990208,1040998399,49
1041006592,1041039359,180
1041039360,1041051647,179
1041051648,1041051839,139
1041051840,1041052159,179
1041052160,1041052175,139
1041052176,1041072127,179
1041072128,1041080319,198
1041080320,1041088511,94
1041088512,1041096703,11
1041096704,1041235967,174
1041235968,1041244159,196
1041244160,1041252351,157
1041252352,1041252863,183
1041252864,1041253119,157
1041253120,1041253375,183
1041253376,1041268735,157
1041268736,1041301503,139
1041301504,1041301535,198
1041301536,1041301599,91
1041301600,1041301615,198
1041301616,1041301887,91
1041301888,1041301919,198
1041301920,1041302015,91
1041302016,1041302271,198
1041302272,1041302303,91
1041302304,1041302319,198
1041302320,1041305887,91
1041305888,1041305983,198
1041305984,1041306031,91
1041306032,1041306063,198
1041306064,1041306399,91
1041306400,1041306495,198
1041306496,1041306511,91
1041306512,1041306527,198
1041306528,1041306559,91
1041306560,1041306575,198
1041306576,1041306607,91
1041306608,1041306671,198
1041306672,1041306751,91
1041306752,1041306815,198
1041306816,1041306863,91
1041306864,1041306879,198
1041306880,1041307135,91
1041307136,1041307391,198
1041307392,1041307455,91
1041307456,1041307471,198
1041307472,1041307487,91
1041307488,1041307519,198
1041307520,1041307551,91
1041307552,1041307599,198
1041307600,1041308031,91
1041308032,1041308063,198
1041308064,1041308287,91
1041308288,1041308303,198
1041308304,1041308335,91
1041308336,1041308343,198
1041308344,1041308415,91
1041308416,1041308671,198
1041308672,1041309119,91
1041309120,1041309183,198
1041309184,1041310063,91
1041310064,1041310079,198
1041310080,1041310511,91
1041310512,1041310527,198
1041310528,1041334271,91
1041334272,1041334527,198
1041334528,1041334783,91
1041334784,1041335039,198
1041335040,1041335295,91
1041335296,1041335327,198
1041335328,1041335343,91
1041335344,1041335391,198
1041335392,1041335519,91
1041335520,1041335807,198
1041335808,1041335839,91
1041335840,1041335871,198
1041335872,1041335935,91
1041335936,1041335967,198
1041335968,1041336015,91
1041336016,1041336031,198
1041336032,1041336063,91
1041336064,1041336127,198
1041336128,1041336207,91
1041336208,1041336223,198
1041336224,1041336303,91
1041336304,1041336319,198
1041336320,1041337471,91
1041337472,1041337487,198
1041337488,1041337663,91
1041337664,1041337695,198
1041337696,1041337711,91
1041337712,1041337791,198
1041337792,1041337855,91
1041337856,1041337887,198
1041337888,1041337919,91
1041337920,1041337935,198
1041337936,1041337999,91
1041338000,1041338015,198
1041338016,1041338031,91
1041338032,1041338111,198
1041338112,1041338751,91
1041338752,1041338815,198
1041338816,1041338831,91
1041338832,1041338847,198
1041338848,1041338879,91
1041338880,1041338895,198
1041338896,1041338927,91
1041338928,1041339007,198
1041339008,1041339087,91
1041339088,1041339119,198
1041339120,1041339135,91
1041339136,1041339151,198
1041339152,1041339263,91
1041339264,1041339343,198
1041339344,1041339359,91
1041339360,1041339391,198
1041339392,1041339423,91
1041339424,1041339439,198
1041339440,1041339455,91
1041339456,1041339487,198
1041339488,1041339519,91
1041339520,1041339535,198
1041339536,1041339679,91
1041339680,1041339711,198
1041339712,1041339743,91
1041339744,1041339759,198
1041339760,1041339935,91
1041339936,1041339967,198
1041339968,1041339983,91
1041339984,1041339999,198
1041340000,1041340031,91
1041340032,1041340079,198
1041340080,1041340095,91
1041340096,1041340127,198
1041340128,1041340191,91
1041340192,1041340223,198
1041340224,1041340255,91
1041340256,1041340271,198
1041340272,1041340319,91
1041340320,1041340335,198
1041340336,1041340367,91
1041340368,1041340383,198
1041340384,1041340447,91
1041340448,1041340463,198
1041340464,1041340559,91
1041340560,1041340607,198
1041340608,1041340639,91
1041340640,1041340703,198
1041340704,1041340735,91
1041340736,1041340751,198
1041340752,1041340799,91
1041340800,1041340863,198
1041340864,1041340911,91
1041340912,1041340943,198
1041340944,1041340991,91
1041340992,1041341007,198
1041341008,1041341087,91
1041341088,1041341103,198
1041341104,1041341151,91
1041341152,1041341183,198
1041341184,1041341231,91
1041341232,1041341247,198
1041341248,1041341279,91
1041341280,1041341343,198
1041341344,1041341407,91
1041341408,1041341439,198
1041341440,1041341759,91
1041341760,1041341791,198
1041341792,1041341807,91
1041341808,1041341823,198
1041341824,1041341855,91
1041341856,1041341887,198
1041341888,1041341919,91
1041341920,1041341935,198
1041341936,1041342063,91
1041342064,1041342079,198
1041342080,1041342127,91
1041342128,1041342143,198
1041342144,1041342175,91
1041342176,1041342191,198
1041342192,1041342207,91
1041342208,1041342223,198
1041342224,1041342239,91
1041342240,1041342255,198
1041342256,1041342271,91
1041342272,1041342303,198
1041342304,1041342383,91
1041342384,1041342415,198
1041342416,1041342431,91
1041342432,1041342463,198
1041342464,1041342479,91
1041342480,1041342511,198
1041342512,1041342543,91
1041342544,1041342575,198
1041342576,1041342591,91
1041342592,1041342607,198
1041342608,1041342975,91
1041342976,1041343023,198
1041343024,1041343039,91
1041343040,1041343183,198
1041343184,1041343231,91
1041343232,1041343743,198
1041343744,1041344063,91
1041344064,1041344079,198
1041344080,1041344111,91
1041344112,1041344159,198
1041344160,1041344191,91
1041344192,1041344207,198
1041344208,1041344255,91
1041344256,1041344511,198
1041344512,1041344527,91
1041344528,1041344575,198
1041344576,1041344607,91
1041344608,1041344639,198
1041344640,1041344687,91
1041344688,1041344719,198
1041344720,1041344799,91
1041344800,1041344847,198
1041344848,1041344895,91
1041344896,1041344959,198
1041344960,1041344991,91
1041344992,1041345007,198
1041345008,1041345023,91
1041345024,1041345279,198
1041345280,1041345551,91
1041345552,1041345583,198
1041345584,1041345599,91
1041345600,1041345631,198
1041345632,1041345647,91
1041345648,1041345663,198
1041345664,1041345679,91
1041345680,1041345695,198
1041345696,1041345759,91
1041345760,1041345767,198
1041345768,1041345775,91
1041345776,1041345791,198
1041345792,1041346047,91
1041346048,1041346079,198
1041346080,1041346095,91
1041346096,1041346119,198
1041346120,1041346135,91
1041346136,1041346143,198
1041346144,1041346151,91
1041346152,1041346159,198
1041346160,1041346199,91
1041346200,1041346215,198
1041346216,1041346255,91
1041346256,1041346263,198
1041346264,1041347071,91
1041347072,1041347391,198
1041347392,1041358047,91
1041358048,1041358079,198
1041358080,1041362959,91
1041362960,1041362975,198
1041362976,1041363007,91
1041363008,1041363023,198
1041363024,1041363167,91
1041363168,1041363455,198
1041363456,1041363711,91
1041363712,1041363751,198
1041363752,1041363759,91
1041363760,1041363775,198
1041363776,1041363839,91
1041363840,1041363871,198
1041363872,1041364495,91
1041364496,1041364575,198
1041364576,1041364607,91
1041364608,1041364735,198
1041364736,1041365039,91
1041365040,1041365055,198
1041365056,1041365087,91
1041365088,1041365103,198
1041365104,1041365151,91
1041365152,1041365167,198
1041365168,1041365199,91
1041365200,1041365247,198
1041365248,1041365503,91
1041365504,1041365743,198
1041365744,1041366031,91
1041366032,1041366079,198
1041366080,1041366119,91
1041366120,1041366127,198
1041366128,1041366143,91
1041366144,1041366207,198
1041366208,1041366271,91
1041366272,1041366527,198
1041366528,1041367039,91
1041367040,1041498111,198
1041498112,1041563647,179
1041563648,1041596415,149
1041596416,1041629183,131
1041629184,1041633103,174
1041633104,1041633119,198
1041633120,1041642943,174
1041642944,1041642951,198
1041642952,1041694719,174
1041694720,1041694927,66
1041694928,1041694975,198
1041694976,1041695279,66
1041695280,1041695295,198
1041695296,1041695455,66
1041695456,1041695487,198
1041695488,1041695551,66
1041695552,1041695567,198
1041695568,1041695615,66
1041695616,1041695703,198
1041695704,1041695711,66
1041695712,1041696023,198
1041696024,1041696415,66
1041696416,1041696431,198
1041696432,1041697151,66
1041697152,1041697159,198
1041697160,1041697183,66
1041697184,1041697199,198
1041697200,1041697391,66
1041697392,1041697407,198
1041697408,1041697699,66
1041697700,1041697703,198
1041697704,1041697815,66
1041697816,1041697823,198
1041697824,1041697855,66
1041697856,1041697863,198
1041697864,1041697895,66
1041697896,1041697903,198
1041697904,1041697919,66
1041697920,1041697983,198
1041697984,1041698127,66
1041698128,1041698143,198
1041698144,1041698247,66
1041698248,1041698255,198
1041698256,1041698263,66
1041698264,1041698271,198
1041698272,1041698287,66
1041698288,1041698303,198
1041698304,1041698591,66
1041698592,1041698607,198
1041698608,1041698647,66
1041698648,1041698663,198
1041698664,1041698807,66
1041698808,1041698815,198
1041698816,1041699263,66
1041699264,1041699271,198
1041699272,1041699287,66
1041699288,1041699295,198
1041699296,1041699767,66
1041699768,1041699775,198
1041699776,1041700863,66
1041700864,1041700895,198
1041700896,1041700983,66
1041700984,1041700991,198
1041700992,1041701119,66
1041701120,1041701167,198
1041701168,1041701175,66
1041701176,1041701231,198
1041701232,1041701239,66
1041701240,1041701631,198
1041701632,1041701639,66
1041701640,1041701647,198
1041701648,1041701831,66
1041701832,1041701839,198
1041701840,1041701863,66
1041701864,1041701871,198
1041701872,1041701927,66
1041701928,1041701959,198
1041701960,1041702111,66
1041702112,1041702143,198
1041702144,1041702183,66
1041702184,1041702191,198
1041702192,1041702303,66
1041702304,1041702311,198
1041702312,1041702319,66
1041702320,1041702335,198
1041702336,1041702351,66
1041702352,1041702655,198
1041702656,1041703487,66
1041703488,1041703503,198
1041703504,1041703567,66
1041703568,1041703583,198
1041703584,1041703951,66
1041703952,1041703967,198
1041703968,1041703991,66
1041703992,1041703999,198
1041704000,1041704015,66
1041704016,1041704039,198
1041704040,1041704111,66
1041704112,1041704143,198
1041704144,1041704159,66
1041704160,1041704175,198
1041704176,1041704255,66
1041704256,1041704271,198
1041704272,1041704303,66
1041704304,1041704335,198
1041704336,1041704399,66
1041704400,1041704431,198
1041704432,1041704447,66
1041704448,1041704455,198
1041704456,1041704463,66
1041704464,1041704487,198
1041704488,1041704503,66
1041704504,1041704559,198
1041704560,1041704607,66
1041704608,1041704623,198
1041704624,1041704647,66
1041704648,1041704655,198
1041704656,1041704671,66
1041704672,1041704687,198
1041704688,1041704751,66
1041704752,1041704759,198
1041704760,1041704775,66
1041704776,1041704783,198
1041704784,1041704807,66
1041704808,1041704815,198
1041704816,1041704823,66
1041704824,1041704863,198
1041704864,1041704879,66
1041704880,1041704887,198
1041704888,1041704911,66
1041704912,1041704943,198
1041704944,1041705247,66
1041705248,1041705279,198
1041705280,1041705303,66
1041705304,1041705311,198
1041705312,1041705343,66
1041705344,1041705367,198
1041705368,1041705391,66
1041705392,1041705439,198
1041705440,1041705447,66
1041705448,1041705463,198
1041705464,1041705471,66
1041705472,1041705487,198
1041705488,1041705527,66
1041705528,1041705535,198
1041705536,1041705599,66
1041705600,1041705663,198
1041705664,1041705727,66
1041705728,1041705807,198
1041705808,1041705871,66
1041705872,1041705887,198
1041705888,1041705895,66
1041705896,1041705903,198
1041705904,1041705911,66
1041705912,1041705919,198
1041705920,1041705951,66
1041705952,1041705983,198
1041705984,1041705999,66
1041706000,1041706007,198
1041706008,1041706047,66
1041706048,1041706079,198
1041706080,1041706087,66
1041706088,1041706095,198
1041706096,1041706111,66
1041706112,1041706143,198
1041706144,1041706207,66
1041706208,1041706223,198
1041706224,1041706239,66
